Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-November-2003,887.00,894.90,875.10,877.50,881.037467700258397932,774,100,681923.00,401,51.81,19.80,-9.50
13-November-2003,911.00,928.00,875.05,885.35,909.970779220779220779,3388,243,3082981.00,1687,49.79,52.95,-25.65
12-November-2003,939.00,949.75,890.00,920.50,930.145066374709182975,7307,586,6796570.00,2966,40.59,59.75,-18.50
11-November-2003,863.70,944.00,855.55,927.45,894.547259259259259259,30375,745,27171873.00,28969,95.37,88.45,63.75
10-November-2003,862.00,865.00,836.10,851.00,846.295118630882924931,20568,245,17406598.00,19641,95.49,28.90,-11.00
7-November-2003,845.10,850.10,835.10,843.65,845.168753849312256210,9742,100,8233634.00,9496,97.47,15.00,-1.45
6-November-2003,864.95,865.00,846.00,847.80,854.101666666666666666,1200,78,1024922.00,916,76.33,19.00,-17.15
5-November-2003,857.00,865.00,844.80,846.95,850.883387622149837133,1535,96,1306106.00,1305,85.02,20.20,-10.05
4-November-2003,871.60,884.60,846.00,855.10,865.682952182952182952,1924,121,1665574.00,1144,59.46,38.60,-16.50
3-November-2003,898.90,898.90,853.25,865.60,865.265446224256292906,2185,126,1890605.00,1560,71.40,45.65,-33.30
31-October-2003,861.00,891.00,859.95,869.20,886.330904456933734152,30604,184,27125271.00,29831,97.47,31.05,8.20
30-October-2003,872.00,875.00,855.00,869.20,870.501233552631578947,2432,150,2117059.00,1797,73.89,20.00,-2.80
29-October-2003,862.50,869.00,847.25,859.80,858.264988009592326139,2502,75,2147379.00,2260,90.33,21.75,-2.70
28-October-2003,878.50,880.00,844.80,861.95,862.989637305699481865,579,45,499671.00,404,69.78,35.20,-16.55
27-October-2003,880.00,885.90,877.00,880.65,880.589805825242718446,824,63,725606.00,1046,75.41,8.90,0.65
25-October-2003,885.00,893.95,870.00,880.15,883.920071047957371225,563,57,497647.00,,,23.95,-4.85
24-October-2003,880.00,900.00,845.30,865.10,860.290458937198067632,3312,217,2849282.00,2765,83.48,54.70,-14.90
23-October-2003,880.00,880.00,861.00,865.30,875.153306342780026990,3705,126,3242443.00,3405,91.90,19.00,-14.70
22-October-2003,890.00,904.95,865.95,880.25,878.290155440414507772,1544,120,1356080.00,1141,73.90,39.00,-9.75
21-October-2003,920.00,938.00,880.05,888.95,914.645169701447133979,23011,230,21046900.00,21342,92.75,57.95,-31.05
20-October-2003,900.00,944.00,900.00,923.75,930.836980629897974271,13526,604,12590501.00,10668,78.87,44.00,23.75
17-October-2003,890.00,902.00,890.00,897.95,897.774831867563372995,7732,218,6941595.00,6583,85.14,12.00,7.95
16-October-2003,885.00,889.90,857.00,881.90,879.083102857895430001,7593,338,6674878.00,6072,79.97,32.90,-3.10
15-October-2003,870.00,880.00,863.10,866.70,868.974895397489539748,12428,208,10799620.00,11563,93.04,16.90,-3.30
14-October-2003,905.00,905.00,850.00,862.35,880.042096902303415409,1259,85,1107973.00,821,65.21,55.00,-42.65
13-October-2003,898.00,904.50,890.00,893.25,900.213489208633093525,5560,247,5005187.00,5083,91.42,14.50,-4.75
10-October-2003,904.00,904.00,875.00,891.90,896.749032882011605415,2068,98,1854477.00,1764,85.30,29.00,-12.10
9-October-2003,908.00,917.90,886.95,899.30,893.883495145631067961,2781,126,2485890.00,2340,84.14,30.95,-8.70
8-October-2003,908.00,911.00,883.00,897.15,893.969719350073855243,2708,147,2420870.00,1765,65.18,28.00,-10.85
7-October-2003,895.00,918.00,815.30,900.20,900.662218395752618740,6969,294,6276715.00,5069,72.74,102.70,5.20
6-October-2003,880.00,900.00,880.00,891.20,893.115158090514569125,6452,298,5762379.00,3059,47.41,20.00,11.20
3-October-2003,849.00,881.95,849.00,867.45,873.662091848276902194,13261,436,11585633.00,8487,64.00,32.95,18.45
1-October-2003,848.95,848.95,820.00,833.40,828.641671695835847917,6628,306,5492237.00,2306,34.79,28.95,-15.55
30-September-2003,858.90,858.90,828.00,828.50,836.538997214484679665,718,55,600635.00,229,31.89,30.90,-30.40
29-September-2003,840.00,856.85,832.00,833.95,843.223088531187122736,3976,123,3352655.00,2004,50.40,24.85,-6.05
26-September-2003,879.00,879.00,821.00,839.15,835.652050187556590350,7731,299,6460426.00,2904,37.56,58.00,-39.85
25-September-2003,814.10,817.00,810.00,810.05,813.842295760082730093,3868,79,3147942.00,3743,96.77,7.00,-4.05
24-September-2003,804.00,819.85,804.00,814.30,811.204470198675496688,1208,84,979935.00,846,70.03,15.85,10.30
23-September-2003,800.00,809.90,790.60,807.35,797.000000000000000000,2845,93,2267465.00,2285,80.32,19.30,7.35
22-September-2003,805.00,806.00,795.05,804.25,803.091502115655853314,5672,103,4555135.00,5105,90.00,10.95,-0.75
19-September-2003,800.00,809.90,785.00,807.60,792.258433079434167573,5514,233,4368513.00,5087,92.26,24.90,7.60
18-September-2003,800.00,804.00,780.00,788.85,788.470283018867924528,4240,216,3343114.00,3191,75.26,24.00,-11.15
17-September-2003,849.00,849.00,800.00,804.25,831.676328502415458937,6624,334,5509024.00,4265,64.39,49.00,-44.75
16-September-2003,829.90,870.00,817.00,841.80,837.838792467357479708,31171,948,26116273.00,17773,57.02,53.00,11.90
15-September-2003,810.10,835.00,799.10,827.75,828.236417395589503511,48702,730,40336770.00,45492,93.41,35.90,17.65
12-September-2003,760.30,810.00,760.30,790.70,803.914986900497246431,18703,245,15035622.00,15945,85.25,49.70,30.40
11-September-2003,835.00,835.00,782.10,806.35,814.436250590272312293,38118,215,31044681.00,35543,93.24,52.90,-28.65
10-September-2003,796.00,815.00,781.10,809.20,799.023366192040890836,5478,187,4377050.00,3976,72.58,33.90,13.20
9-September-2003,763.75,800.00,763.75,795.00,791.767732878772686252,49865,406,39481498.00,49031,98.33,36.25,31.25
8-September-2003,727.00,769.00,727.00,757.00,744.402446877012234385,12424,154,9248456.00,12104,97.42,42.00,30.00
5-September-2003,745.00,764.50,745.00,755.00,757.386056191467221644,3844,135,2911392.00,2508,65.24,19.50,10.00
4-September-2003,726.00,745.00,726.00,735.15,737.914568058654765699,3137,87,2314838.00,2489,79.34,19.00,9.15
3-September-2003,729.00,740.00,725.10,738.55,736.603448275862068965,4872,142,3588732.00,4400,90.31,14.90,9.55
2-September-2003,737.00,742.00,715.10,720.00,725.036602074770013701,5109,186,3704212.00,4553,89.12,26.90,-17.00
1-September-2003,725.10,734.00,700.30,729.60,726.180255619215513442,9076,303,6590812.00,5860,64.57,33.70,4.50
29-August-2003,748.00,750.00,726.50,732.05,731.848614875037639265,26568,427,19443754.00,24583,92.53,23.50,-15.95
28-August-2003,725.20,750.00,705.00,739.15,724.714118430418111266,43553,526,31563474.00,35188,80.79,45.00,13.95
27-August-2003,695.00,724.00,695.00,722.90,714.391905466367139700,54753,620,39115100.00,50169,91.63,29.00,27.90
26-August-2003,680.00,685.00,672.00,678.80,679.606500434189306537,8061,177,5478308.00,7449,92.41,13.00,-1.20
25-August-2003,697.95,698.00,661.10,672.65,683.404434728294815740,6404,194,4376522.00,4813,75.16,36.90,-25.30
22-August-2003,641.00,695.00,641.00,681.55,684.085849952516619183,5265,229,3601712.00,3715,70.56,54.00,40.55
21-August-2003,670.00,699.75,665.00,690.90,692.287576935536119209,12348,339,8548367.00,8836,71.56,34.75,20.90
20-August-2003,669.40,699.00,665.00,670.00,672.073735142526559377,9507,321,6389405.00,7435,78.21,34.00,0.60
19-August-2003,662.90,663.00,636.10,652.20,653.408085309565494190,6283,134,4105363.00,,,26.90,-10.70
18-August-2003,639.00,650.00,639.00,647.00,647.020291363163371488,1922,60,1243573.00,1523,79.24,11.00,8.00
14-August-2003,656.50,665.00,620.00,638.50,654.649869916472682459,7303,168,4780908.00,6150,84.21,45.00,-18.00
13-August-2003,653.50,660.00,650.00,651.70,653.957178841309823677,2779,111,1817347.00,1695,60.99,10.00,-1.80
12-August-2003,648.00,652.00,648.00,650.20,648.972208912314326784,12522,141,8126430.00,10894,87.00,4.00,2.20
11-August-2003,640.00,648.00,640.00,640.20,644.579024800336275746,4758,111,3066907.00,3980,83.65,8.00,0.20
8-August-2003,643.90,647.60,633.00,644.15,637.770659238625812441,16155,223,10303185.00,15286,94.62,14.60,0.25
7-August-2003,622.00,649.95,622.00,645.05,628.314549637718484942,58242,149,36594296.00,57680,99.04,27.95,23.05
6-August-2003,630.00,640.00,621.00,628.70,630.093846807993682803,32926,175,20746470.00,32254,97.96,19.00,-1.30
5-August-2003,635.50,650.00,631.00,638.55,643.419375672766415500,18580,466,11954732.00,12717,68.44,19.00,3.05
4-August-2003,595.50,631.00,595.50,623.30,619.937102183286564916,43833,864,27173703.00,38919,88.79,35.50,27.80
1-August-2003,604.90,613.00,590.00,597.25,604.522570481829539898,18409,433,11128656.00,12234,66.46,23.00,-7.65
31-July-2003,600.00,604.00,587.00,599.00,598.513009491903964265,8955,215,5359684.00,6934,77.43,17.00,-1.00
30-July-2003,556.50,608.90,556.50,594.10,601.553924576391183272,63561,179,38235369.00,62556,98.42,52.40,37.60
29-July-2003,540.00,566.80,540.00,566.50,542.111775581044370661,53008,108,28736261.00,52986,99.96,26.80,26.50
28-July-2003,540.00,560.00,540.00,554.30,550.891992551210428305,537,24,295829.00,490,91.25,20.00,14.30
25-July-2003,563.90,563.90,539.95,543.00,542.872848948374760994,1046,62,567845.00,557,53.25,23.95,-20.90
24-July-2003,541.00,549.00,541.00,541.60,544.088888888888888888,765,59,416228.00,541,70.72,8.00,0.60
23-July-2003,540.00,552.00,540.00,547.25,546.525139664804469273,1253,56,684796.00,978,78.05,12.00,7.25
22-July-2003,540.50,558.50,540.50,553.05,540.707161458333333333,15360,51,8305262.00,15083,98.20,18.00,12.55
21-July-2003,560.00,560.00,545.05,548.75,550.048297035007108565,48533,357,26695494.00,47549,97.97,14.95,-11.25
18-July-2003,560.00,569.95,555.05,561.40,560.142680120375287661,5649,49,3164246.00,5474,96.90,14.90,1.40
17-July-2003,580.00,580.00,565.00,570.00,575.192207792207792207,385,23,221449.00,342,88.83,15.00,-10.00
16-July-2003,570.00,581.00,562.15,578.00,576.402092675635276532,2007,75,1156839.00,1657,82.56,18.85,8.00
15-July-2003,488.00,596.90,488.00,569.65,569.681730340419206184,6727,225,3832249.00,6507,96.73,108.90,81.65
14-July-2003,570.00,585.00,570.00,577.45,573.106666666666666666,17700,82,10143988.00,17600,99.44,15.00,7.45
11-July-2003,569.00,588.00,565.15,584.90,575.524618736383442265,2295,102,1320829.00,1910,83.22,22.85,15.90
10-July-2003,569.00,569.00,565.00,565.05,568.131313131313131313,198,9,112490.00,188,94.95,4.00,-3.95
9-July-2003,575.00,580.00,568.00,568.10,578.942523768366464995,2314,25,1339673.00,2262,97.75,12.00,-6.90
8-July-2003,584.00,584.00,575.05,579.85,581.465979381443298969,485,20,282011.00,397,81.86,8.95,-4.15
7-July-2003,585.00,590.00,585.00,585.00,585.166773162939297124,1565,22,915786.00,1560,99.68,5.00,0.00
4-July-2003,584.90,595.05,584.90,589.85,591.163305139882888744,1537,70,908618.00,1120,72.87,10.15,4.95
3-July-2003,580.00,596.00,580.00,592.80,589.237355635205097570,5022,139,2959150.00,4641,92.41,16.00,12.80
2-July-2003,590.05,594.95,570.00,576.65,588.398636707902044938,7922,183,4661294.00,5373,67.82,24.95,-13.40
1-July-2003,604.00,604.00,584.00,588.10,592.748886572538614611,10553,224,6255279.00,5576,52.84,20.00,-15.90
30-June-2003,570.00,615.00,570.00,599.75,597.236835128816908876,41493,794,24781148.00,37377,90.08,45.00,29.75
27-June-2003,552.35,576.00,551.00,574.20,560.667435506192115254,28181,160,15800169.00,26779,95.03,25.00,21.85
26-June-2003,556.00,560.00,551.35,559.45,557.628409090909090909,880,67,490713.00,535,60.80,8.65,3.45
25-June-2003,544.10,559.25,544.10,546.70,549.115197688164980953,7613,88,4180414.00,7320,96.15,15.15,2.60
24-June-2003,538.00,569.65,526.15,553.50,561.666186556927297668,14580,340,8189093.00,6212,42.61,43.50,15.50
23-June-2003,562.00,565.05,545.00,547.45,556.843315508021390374,1870,107,1041297.00,1733,92.67,20.05,-14.55
20-June-2003,560.00,571.00,560.00,568.50,565.396628216503992901,1127,56,637202.00,575,51.02,11.00,8.50
19-June-2003,575.00,580.00,561.00,564.00,569.305382099316086827,3363,153,1914574.00,1698,50.49,19.00,-11.00
18-June-2003,545.00,583.00,545.00,574.80,568.538866511200621864,28302,782,16090787.00,15116,53.41,38.00,29.80
17-June-2003,522.00,542.00,520.00,540.10,529.093178394663223585,27882,452,14752176.00,19394,69.56,22.00,18.10
16-June-2003,513.00,515.00,510.10,513.00,514.104411764705882352,2040,55,1048773.00,1955,95.83,4.90,0.00
13-June-2003,519.00,523.70,508.10,511.40,518.621513217866909753,5485,50,2844639.00,5320,96.99,15.60,-7.60
12-June-2003,537.00,537.00,512.00,519.65,521.969399319984888553,5294,156,2763306.00,4855,91.71,25.00,-17.35
11-June-2003,521.00,521.00,514.00,520.70,515.535481871707468236,3227,47,1663633.00,3177,98.45,7.00,-0.30
10-June-2003,524.00,527.00,510.00,510.05,519.791773992521811383,12035,199,6255694.00,10456,86.88,17.00,-13.95
9-June-2003,520.00,525.00,515.00,522.65,517.828375286041189931,1748,91,905164.00,1185,67.79,10.00,2.65
6-June-2003,506.70,515.95,506.70,513.15,512.693931398416886543,379,43,194311.00,304,80.21,9.25,6.45
5-June-2003,514.95,514.95,505.10,506.70,507.898324022346368715,895,36,454569.00,870,97.21,9.85,-8.25
4-June-2003,514.90,515.00,510.00,510.00,512.351398601398601398,572,27,293065.00,465,81.29,5.00,-4.90
3-June-2003,515.55,520.00,508.00,508.40,511.540877598152424942,4330,150,2214972.00,3775,87.18,12.00,-7.15
2-June-2003,540.00,540.00,509.00,511.45,525.512026700425825756,8689,254,4566174.00,5568,64.08,31.00,-28.55
30-May-2003,538.00,552.00,531.00,539.25,541.477310924369747899,4760,237,2577432.00,2407,50.57,21.00,1.25
29-May-2003,530.00,555.00,530.00,537.35,545.005879622466346897,12926,379,7044746.00,8874,68.65,25.00,7.35
28-May-2003,517.15,552.00,515.00,531.60,535.938932613316481875,17407,777,9329089.00,11794,67.75,37.00,14.45
27-May-2003,508.00,519.90,508.00,517.15,515.460409924487594390,4635,282,2389159.00,4000,86.30,11.90,9.15
26-May-2003,498.75,512.00,498.75,508.00,504.891610213652944241,3838,195,1937774.00,2250,58.62,13.25,9.25
23-May-2003,478.05,490.00,478.05,488.70,486.980062959076600209,1906,59,928184.00,1629,85.47,11.95,10.65
22-May-2003,476.05,488.00,476.00,484.35,479.178143712574850299,1336,53,640182.00,1201,89.90,12.00,8.30
21-May-2003,499.00,570.00,479.90,484.05,484.434037692747001713,1751,99,848244.00,990,56.54,90.10,-14.95
20-May-2003,476.95,477.00,473.00,475.15,474.708232445520581113,826,33,392109.00,775,93.83,4.00,-1.80
19-May-2003,466.90,485.00,466.90,481.40,475.426093514328808446,5304,143,2521660.00,4117,77.62,18.10,14.50
16-May-2003,465.00,471.00,464.00,468.80,468.289585097375105842,2362,46,1106100.00,1690,71.55,7.00,3.80
15-May-2003,471.00,474.00,450.00,456.40,464.673953060285319834,4346,144,2019473.00,3906,89.88,24.00,-14.60
14-May-2003,477.00,477.00,467.50,470.00,469.358595194085027726,541,57,253923.00,455,84.10,9.50,-7.00
13-May-2003,485.00,570.00,449.00,472.20,476.855172413793103448,2610,120,1244592.00,608,23.30,121.00,-12.80
12-May-2003,467.00,479.00,465.50,477.35,471.597863040310830500,2059,89,971020.00,1475,71.64,13.50,10.35
9-May-2003,450.00,461.00,450.00,458.75,453.484563758389261744,745,59,337846.00,565,75.84,11.00,8.75
8-May-2003,445.00,455.00,445.00,452.80,449.924949799196787148,3984,173,1792501.00,2815,70.66,10.00,7.80
7-May-2003,451.00,453.95,448.50,451.05,450.100524397831303884,11251,263,5064081.00,10299,91.54,5.45,0.05
6-May-2003,439.00,454.40,435.00,450.30,449.886241177809820141,13177,378,5928151.00,11268,85.51,19.40,11.30
5-May-2003,430.00,444.00,429.50,438.90,433.906892382103990326,4135,150,1794205.00,3790,91.66,14.50,8.90
2-May-2003,418.00,432.00,415.50,429.55,423.534856473345049794,1707,103,722974.00,858,50.26,16.50,11.55
30-April-2003,402.00,418.00,402.00,417.95,411.250999200639488409,1251,64,514475.00,931,74.42,16.00,15.95
29-April-2003,410.00,411.90,401.00,403.00,408.911363636363636363,440,36,179921.00,340,77.27,10.90,-7.00
28-April-2003,419.00,419.00,395.05,401.40,406.382550335570469798,894,57,363306.00,480,53.69,23.95,-17.60
25-April-2003,404.00,406.00,394.00,399.65,399.727923627684964200,1257,52,502458.00,885,70.41,12.00,-4.35
24-April-2003,412.00,412.10,405.25,405.35,409.090909090909090909,451,30,184500.00,280,62.08,6.85,-6.65
23-April-2003,405.00,412.75,405.00,410.00,409.930926216640502354,637,56,261126.00,449,70.49,7.75,5.00
22-April-2003,392.00,406.00,392.00,400.40,397.445735663552077497,55331,100,21991070.00,55128,99.63,14.00,8.40
21-April-2003,384.00,396.95,383.00,391.75,389.367932349527441551,6031,68,2348278.00,5994,99.39,13.95,7.75
17-April-2003,392.00,394.00,385.15,389.25,392.109115554049474754,5902,102,2314228.00,5295,89.72,8.85,-2.75
16-April-2003,387.15,397.85,387.15,392.20,391.011489850631941784,2611,66,1020931.00,2575,98.62,10.70,5.05
15-April-2003,382.25,392.00,381.35,387.10,386.784857780256553262,7172,111,2774021.00,7032,98.05,10.65,4.85
11-April-2003,399.00,399.00,392.00,392.75,398.122990654205607476,5350,70,2129958.00,5350,100.00,7.00,-6.25
10-April-2003,405.00,405.00,395.50,397.60,400.098412698412698412,630,46,252062.00,595,94.44,9.50,-7.40
9-April-2003,406.70,407.75,400.00,403.30,405.835311572700296735,1348,39,547066.00,1234,91.54,7.75,-3.40
8-April-2003,410.00,416.00,407.50,410.05,410.044799904384374813,50201,172,20584659.00,49837,99.27,8.50,0.05
7-April-2003,419.95,423.75,410.00,410.00,416.074766355140186915,1070,51,445200.00,966,90.28,13.75,-9.95
4-April-2003,410.00,415.05,410.00,415.00,414.504065040650406504,1230,31,509840.00,1060,86.18,5.05,5.00
3-April-2003,407.00,413.75,406.00,410.00,410.046315789473684210,475,36,194772.00,462,97.26,7.75,3.00
2-April-2003,404.00,404.00,398.00,401.55,400.920987654320987654,810,80,324746.00,140,17.28,6.00,-2.45
1-April-2003,426.00,426.00,402.00,406.40,412.850267379679144385,8228,119,3396932.00,7639,92.84,24.00,-19.60
31-March-2003,410.00,415.00,404.95,409.50,412.706937799043062200,11704,250,4830322.00,10249,87.57,10.05,-0.50
28-March-2003,443.45,445.00,417.00,429.00,427.177463503649635036,10960,123,4681865.00,10482,95.64,28.00,-14.45
27-March-2003,455.00,455.00,435.00,436.90,447.514357955571609174,71981,633,32212531.00,70480,97.91,20.00,-18.10
26-March-2003,465.00,465.00,451.55,454.90,457.310079507566042575,3899,83,1783052.00,3590,92.07,13.45,-10.10
25-March-2003,460.20,464.00,451.00,457.30,455.476923076923076923,1495,52,680938.00,1236,82.68,13.00,-2.90
24-March-2003,471.00,471.00,460.00,468.40,462.639282735613010842,2398,67,1109409.00,2007,83.69,11.00,-2.60
22-March-2003,477.50,477.50,463.50,474.95,473.837077201136070229,7746,52,3670342.00,22233,91.06,14.00,-2.55
21-March-2003,478.75,479.75,475.00,475.05,477.480443911217756448,16670,52,7959599.00,,,4.75,-3.70
20-March-2003,471.00,479.75,470.00,477.25,470.803100166781124300,10193,72,4798896.00,9918,97.30,9.75,6.25
19-March-2003,470.00,476.00,470.00,471.50,473.429347826086956521,184,16,87111.00,130,70.65,6.00,1.50
17-March-2003,462.60,480.00,462.60,476.10,474.101772151898734177,1975,101,936351.00,1320,66.84,17.40,13.50
13-March-2003,495.00,495.00,475.25,476.45,488.561947565543071161,6675,56,3261151.00,5505,82.47,19.75,-18.55
12-March-2003,478.00,480.25,472.00,479.25,477.107784431137724550,668,57,318708.00,286,42.81,8.25,1.25
11-March-2003,482.75,482.75,471.65,478.15,479.239567233384853168,647,70,310068.00,409,63.21,11.10,-4.60
10-March-2003,480.00,500.00,470.05,484.85,494.874257425742574257,2020,117,999646.00,1560,77.23,29.95,4.85
7-March-2003,500.00,502.00,498.15,502.00,499.580618020498699709,26148,264,13063034.00,25442,97.30,3.85,2.00
6-March-2003,506.00,506.00,503.60,504.50,504.882432432432432432,740,17,373613.00,675,91.22,2.40,-1.50
5-March-2003,500.00,506.15,500.00,504.60,501.821808510638297872,376,28,188685.00,255,67.82,6.15,4.60
4-March-2003,510.00,510.00,503.30,509.95,507.442015209125475285,5260,57,2669145.00,5135,97.62,6.70,-0.05
3-March-2003,510.35,513.00,507.00,510.00,512.532796021606790705,11663,77,5977670.00,11550,99.03,6.00,-0.35
28-February-2003,514.00,514.00,509.95,512.00,510.012397543993654337,34039,77,17360312.00,33788,99.26,4.05,-2.00
27-February-2003,507.00,513.00,507.00,510.00,511.601909268929503916,36768,56,18810579.00,36668,99.73,6.00,3.00
26-February-2003,510.00,510.00,508.00,508.00,509.903422053231939163,26300,18,13410460.00,26200,99.62,2.00,-2.00
25-February-2003,508.00,509.00,507.00,509.00,507.820388349514563106,412,29,209222.00,387,93.93,2.00,1.00
24-February-2003,508.00,509.00,507.00,508.85,507.928853754940711462,253,13,128506.00,239,94.47,2.00,0.85
21-February-2003,517.00,519.35,501.05,506.20,514.926105831992470931,32939,132,16961151.00,32829,99.67,18.30,-10.80
20-February-2003,516.50,519.00,515.00,515.60,515.792328767123287671,5475,102,2823963.00,5375,98.17,4.00,-0.90
19-February-2003,521.00,525.90,497.00,518.10,516.794235388310648518,2498,111,1290952.00,1381,55.28,28.90,-2.90
18-February-2003,510.00,515.00,505.10,513.60,513.147501737585913970,64745,155,33223735.00,59820,92.39,9.90,3.60
17-February-2003,510.00,510.10,503.25,505.00,509.323899755501222493,16360,103,8332539.00,16064,98.19,6.85,-5.00
14-February-2003,507.00,507.00,496.00,498.80,500.313390313390313390,351,13,175610.00,330,94.02,11.00,-8.20
12-February-2003,505.20,513.95,504.35,507.20,506.561224489795918367,686,58,347501.00,599,87.32,9.60,2.00
11-February-2003,515.00,519.00,513.00,514.50,515.140931372549019607,3264,93,1681420.00,2769,84.83,6.00,-0.50
10-February-2003,510.00,524.00,505.00,505.05,514.666207687894434882,8715,235,4485316.00,7450,85.48,19.00,-4.95
7-February-2003,517.00,517.00,509.00,515.00,514.054189944134078212,1790,55,920157.00,863,48.21,8.00,-2.00
6-February-2003,501.70,519.00,500.00,512.60,511.386568848758465011,8860,175,4530885.00,4187,47.26,19.00,10.90
5-February-2003,500.15,505.00,499.95,500.50,501.503587686135329064,12961,117,6499988.00,12586,97.11,5.05,0.35
4-February-2003,504.00,509.00,504.00,505.15,505.821836228287841191,2015,52,1019231.00,1890,93.80,5.00,1.15
3-February-2003,500.00,506.85,500.00,503.60,500.813561847988077496,6710,72,3360459.00,6460,96.27,6.85,3.60
31-January-2003,504.00,505.00,495.05,503.25,502.049079754601226993,815,59,409170.00,530,65.03,9.95,-0.75
30-January-2003,500.00,509.00,496.10,504.30,502.100702933985330073,6544,97,3285747.00,6110,93.37,12.90,4.30
29-January-2003,483.05,503.50,448.00,500.40,499.322528624415416868,6201,86,3096299.00,5671,91.45,55.50,17.35
28-January-2003,476.25,509.90,476.25,493.85,499.805801772763900080,4964,265,2481036.00,2762,55.64,33.65,17.60
27-January-2003,500.00,502.00,493.00,497.75,498.162357807652533609,2901,122,1445169.00,2554,88.04,9.00,-2.25
24-January-2003,485.05,506.25,485.05,501.05,503.846938775510204081,1862,43,938163.00,1709,91.78,21.20,16.00
23-January-2003,503.50,518.75,503.50,506.95,511.258928571428571428,560,19,286305.00,270,48.21,15.25,3.45
22-January-2003,515.00,519.00,515.00,516.00,515.248800824853185098,22307,60,11493655.00,22167,99.37,4.00,1.00
21-January-2003,520.00,520.00,510.00,510.25,514.769938650306748466,978,61,503445.00,739,75.56,10.00,-9.75
20-January-2003,529.00,529.00,511.10,515.00,516.863518996680191811,2711,122,1401217.00,2093,77.20,17.90,-14.00
17-January-2003,533.45,543.00,522.70,526.30,534.719530851606323304,3922,348,2097170.00,1997,50.92,20.30,-7.15
16-January-2003,507.00,541.65,503.00,529.40,526.411061700944969427,10794,544,5682081.00,6753,62.56,38.65,22.40
15-January-2003,494.35,504.85,494.30,501.00,500.692134831460674157,445,20,222808.00,405,91.01,10.55,6.65
14-January-2003,500.00,501.90,497.00,500.00,499.988050784167289021,6695,38,3347420.00,6633,99.07,4.90,0.00
13-January-2003,500.00,504.95,497.00,499.15,499.078561917443408788,751,36,374808.00,714,95.07,7.95,-0.85
10-January-2003,476.00,501.00,476.00,499.25,499.236413724017029802,3993,68,1993451.00,3682,92.21,25.00,23.25
8-January-2003,494.05,500.95,494.00,500.95,498.287234042553191489,658,28,327873.00,423,64.29,6.95,6.90
7-January-2003,491.00,499.00,490.95,499.00,492.126177024482109227,1062,43,522638.00,787,74.11,8.05,8.00
6-January-2003,500.00,502.85,483.00,489.75,489.171589310829817158,711,77,347801.00,410,57.67,19.85,-10.25
3-January-2003,503.20,503.20,497.25,499.70,499.603763440860215053,3720,29,1858526.00,3669,98.63,5.95,-3.50
2-January-2003,506.00,518.00,483.05,498.05,502.398760779766649757,27598,357,13865201.00,25101,90.95,34.95,-7.95
1-January-2003,509.95,509.95,500.00,504.65,503.785600000000000000,7500,192,3778392.00,4515,60.20,9.95,-5.30
31-December-2002,502.00,514.00,495.50,507.75,504.643044857272315360,11035,277,5568736.00,9067,82.17,18.50,5.75
30-December-2002,496.00,501.00,496.00,499.95,499.194996792815907633,3118,127,1556490.00,2592,83.13,5.00,3.95
27-December-2002,504.00,507.00,489.10,499.70,501.084891548242333582,2674,166,1339901.00,1393,52.09,17.90,-4.30
26-December-2002,490.00,493.70,490.00,490.00,490.138513513513513513,1184,47,580324.00,1182,99.83,3.70,0.00
24-December-2002,482.40,485.60,482.30,484.20,483.718482905982905982,9360,30,4527605.00,9320,99.57,3.30,1.80
23-December-2002,480.10,486.55,475.10,481.85,482.570458459239042141,30777,185,14852071.00,25011,81.27,11.45,1.75
20-December-2002,487.00,489.00,480.20,486.60,486.397389107243121841,7124,102,3465095.00,6068,85.18,8.80,-0.40
19-December-2002,477.00,489.10,476.30,488.65,481.963452476726813009,8701,235,4193564.00,6312,72.54,12.80,11.65
18-December-2002,484.00,486.80,475.05,484.10,477.925624371054798280,10931,195,5224205.00,9526,87.15,11.75,0.10
17-December-2002,475.00,486.80,475.00,484.10,482.223699421965317919,1730,66,834247.00,870,50.29,11.80,9.10
16-December-2002,483.00,489.00,480.00,482.65,482.557264957264957264,585,43,282296.00,480,82.05,9.00,-0.35
13-December-2002,478.00,484.00,477.95,478.55,479.788065843621399176,972,54,466354.00,731,75.21,6.05,0.55
12-December-2002,471.05,481.95,471.00,475.40,474.508580343213728549,641,30,304160.00,526,82.06,10.95,4.35
11-December-2002,486.00,490.00,466.00,470.75,476.059868875086266390,5796,185,2759243.00,4270,73.67,24.00,-15.25
10-December-2002,474.05,489.95,474.05,481.30,484.955910212985820081,17419,244,8447447.00,16764,96.24,15.90,7.25
9-December-2002,512.50,512.50,482.00,493.80,494.624125874125874125,2860,94,1414625.00,2126,74.34,30.50,-18.70
6-December-2002,500.00,510.00,495.10,504.40,502.215909090909090909,3520,185,1767800.00,1896,53.86,14.90,4.40
5-December-2002,489.90,514.00,484.00,508.35,499.554399147078235264,19697,474,9839723.00,16718,84.88,30.00,18.45
4-December-2002,495.00,495.00,480.00,480.10,486.594588466480235809,13231,189,6438133.00,12401,93.73,15.00,-14.90
